ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
27,Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,28-039,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,2023,1,0,0.0,0.50,0.00,0.00,,26.9,0,0.03,0.0,0.0,146,162,90.1,2164,517,79,81,97.5,56,65,86.2,4,7,57.1,0.0,-0.1,1,7,0,0,160,2,2,0,0,1,0,0,0,0,0,0,0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,1,1,3,0,3,5,60.0,2,4,2,2,2,6,5,0,177,14,80,83,14,0,177,0,0,,0,,108,631,309,0,0,0,0,141,90,100.0,90,2,0,,0,3.00,4,0,+4,+2.00,,2.9,0.6,+2.3,+1.17,,0,0,0,0,0,0,0,10,4,1,80.0,3
28,Nathan Ake,nl NED,DF,Manchester City,eng Premier League,28-190,1995,1,1,78,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,0,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches,2023,1,0,0.0,1.15,0.00,0.00,,4.8,0,0.31,-0.3,-0.3,65,69,94.2,1085,222,29,30,96.7,29,31,93.5,5,6,83.3,0.0,0.0,0,3,0,0,68,1,0,0,0,0,1,0,0,0,0,0,0,2,2.31,1,0,0,1,0,0,1,1.15,0,0,0,1,0,0,3,3,3,0,0,3,3,100.0,0,0,0,0,2,5,1,0,79,2,36,39,5,2,79,0,0,,0,,53,233,93,0,0,0,0,61,78,43.3,78,0,0,,1,3.00,3,0,+3,+3.46,+2.58,1.8,0.3,+1.5,+1.78,+1.09,0,0,1,0,0,0,0,5,3,1,75.0,3
29,Ilias Akhomach,es ESP,FW,Villarreal,es La Liga,19-133,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.41,0.16,0.57,0.41,0.57,Matches,2023,1,0,0.0,6.43,0.00,0.00,,23.3,0,0.06,-0.1,-0.1,7,7,100.0,75,29,6,6,100.0,1,1,100.0,0,0,,0.0,0.0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,12.86,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2,2,2,0,0,1,1,100.0,0,1,1,0,0,2,0,0,12,1,4,2,6,0,12,3,2,66.7,1,33.3,7,63,22,1,0,1,1,7,14,7.8,,0,1,14,0,3.00,0,0,0,0.00,0.00,0.3,0.2,+0.2,+1.12,+0.50,0,0,0,0,0,0,0,1,0,0,,3
30,Sergio Akieme,es ESP,DF,Almería,es La Liga,25-254,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,10,7,13,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.16,0.01,0.16,Matches,2023,1,1,100.0,0.33,0.33,0.00,0.00,17.2,0,0.04,0.0,0.0,106,130,81.5,1903,554,54,59,91.5,39,48,81.3,12,20,60.0,0.1,-0.4,2,9,1,0,107,23,6,1,2,11,17,0,0,0,0,0,1,4,1.33,2,0,2,0,0,0,0,0.00,0,0,0,0,0,0,4,3,3,0,1,0,1,0.0,1,2,1,1,3,7,8,0,167,14,53,79,37,1,167,12,8,66.7,4,33.3,97,706,335,6,1,5,1,97,90,100.0,90,3,0,,0,0.33,2,6,-4,-1.33,,3.0,5.7,-2.7,-0.91,,0,4,4,0,0,1,0,13,2,3,40.0,3
31,Maghnes Akliouche,fr FRA,MF,Monaco,fr Ligue 1,21-183,2002,2,0,17,0.2,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,1,1,4,5.29,0.00,5.29,5.29,5.29,4.77,0.27,5.05,4.77,5.05,Matches,2023,1,1,100.0,5.29,5.29,1.00,1.00,4.7,0,0.90,+0.1,+0.1,8,11,72.7,156,23,4,6,66.7,1,2,50.0,2,2,100.0,0.0,-0.1,1,1,1,1,11,0,0,1,1,1,0,0,0,0,0,0,0,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,2,0.0,2,1,0,1,0,1,0,0,16,0,1,9,6,1,16,1,0,0.0,1,100.0,14,77,38,0,0,0,1,13,9,6.3,,0,2,9,0,3.00,1,0,+1,+5.29,+3.87,1.0,0.4,+0.6,+3.25,+2.29,0,1,0,0,0,0,0,1,0,1,0.0,3
32,Paul Akouokou,ci CIV,MF,Betis,es La Liga,25-250,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,2,100.0,52,21,0,0,,2,2,100.0,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,0,0,4,1,1,3,0,0,4,0,0,,0,,1,9,2,0,0,0,0,1,1,0.6,,0,1,1,1,3.00,1,0,+1,+90.00,+90.00,0.4,0.2,+0.2,+16.97,+16.86,0,0,0,0,0,0,0,0,0,0,,3
33,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,28-130,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,40,50,80.0,792,244,14,18,77.8,17,19,89.5,8,10,80.0,0.1,-0.2,1,5,0,0,48,2,1,0,0,2,1,0,0,0,0,0,1,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,4,2,2,1,1,2,2,100.0,0,6,2,4,1,5,4,0,67,6,24,34,9,1,67,0,0,,0,,34,183,70,1,1,1,1,43,90,50.0,90,1,0,,1,3.00,3,2,+1,+1.00,+2.00,2.9,2.6,+0.4,+0.37,+1.64,0,2,3,0,0,0,0,3,3,3,50.0,3
34,David Alaba,at AUT,DF,Real Madrid,es La Liga,31-064,1992,3,3,270,3.0,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.4,3,15,0,0.00,0.33,0.33,0.00,0.33,0.08,0.06,0.14,0.08,0.14,Matches,2023,4,2,50.0,1.33,0.67,0.00,0.00,18.3,2,0.06,-0.2,-0.2,199,219,90.9,3289,1435,99,101,98.0,79,86,91.9,15,25,60.0,0.1,+0.8,3,19,2,0,185,33,10,0,3,6,1,6,2,3,0,1,0,5,1.67,2,2,0,1,0,0,1,0.33,0,1,0,0,0,0,2,2,1,1,0,1,1,100.0,0,2,2,0,2,4,11,0,242,45,119,105,21,3,242,0,0,,0,,168,864,559,2,0,1,0,165,90,100.0,90,3,0,,0,3.00,6,1,+5,+1.67,,4.4,3.0,+1.4,+0.45,,0,2,0,0,0,0,0,13,1,1,50.0,3
35,Luis Alberto,es ESP,MF,Lazio,it Serie A,30-333,1992,1,1,90,1.0,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,1,7,9,0.00,1.00,1.00,0.00,1.00,0.13,0.32,0.45,0.13,0.45,Matches,2023,3,1,33.3,3.00,1.00,0.00,0.00,22.5,1,0.04,-0.1,-0.1,52,62,83.9,766,308,36,41,87.8,10,11,90.9,4,7,57.1,0.4,+0.7,1,5,2,0,54,7,2,1,0,2,1,2,1,1,0,1,0,2,2.00,1,1,0,0,0,0,1,1.00,1,0,0,0,0,0,2,0,2,0,0,2,7,28.6,5,2,1,1,0,2,0,0,75,0,10,45,20,2,75,2,0,0.0,0,0.0,33,168,104,1,0,2,1,62,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,1.6,1.4,+0.1,+0.14,,0,1,3,0,0,0,0,4,1,1,50.0,3
36,Raul Albiol,es ESP,DF,Villarreal,es La Liga,37-357,1985,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,77,9,3,3,100.0,3,3,100.0,0,0,,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,11,5,8,3,0,0,11,0,0,,0,,4,26,0,0,0,0,1,6,24,13.3,,0,1,24,1,3.00,0,0,0,0.00,0.00,0.5,0.3,+0.2,+0.84,+0.20,0,0,0,0,0,0,0,0,0,1,0.0,3
37,Ruben Alcaraz,es ESP,MF,Cádiz,es La Liga,32-118,1991,3,3,268,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,1,12,4,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches,2023,4,0,0.0,1.34,0.00,0.00,,17.2,1,0.06,-0.2,-0.2,102,122,83.6,1965,415,41,47,87.2,43,46,93.5,14,23,60.9,0.0,0.0,2,12,0,0,114,7,7,0,5,2,0,0,0,0,0,1,0,4,1.34,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,1,2,2,1,2,7,28.6,5,7,2,5,2,7,4,0,148,9,38,92,20,2,148,3,3,100.0,0,0.0,80,296,141,1,0,0,1,88,89,99.3,89,2,0,,0,1.33,2,2,0,0.00,+45.00,3.4,3.9,-0.5,-0.17,+3.61,0,8,10,0,0,0,0,20,3,3,50.0,3
38,Ivan Alejo,es ESP,MF,Cádiz,es La Liga,28-198,1995,3,3,215,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,9,1,15,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2023,1,0,0.0,0.42,0.00,0.00,,30.7,0,0.02,0.0,0.0,25,52,48.1,473,154,9,15,60.0,8,17,47.1,5,13,38.5,0.2,0.0,0,2,3,3,50,2,1,0,1,20,1,0,0,0,0,0,2,3,1.26,1,0,0,0,2,0,1,0.42,0,0,0,0,1,0,2,1,1,0,1,1,8,12.5,7,0,0,0,1,3,2,0,72,3,14,26,33,2,72,6,2,33.3,2,33.3,43,296,161,6,1,3,2,53,72,79.6,72,0,0,,0,1.33,2,0,+2,+0.84,+5.75,3.2,2.5,+0.7,+0.31,+2.45,0,7,6,0,0,0,0,9,4,0,100.0,3
39,Carles Alena,es ESP,MF,Getafe,es La Liga,25-234,1998,2,2,129,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,1,6,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.18,0.04,0.18,Matches,2023,1,0,0.0,0.70,0.00,0.00,,13.6,0,0.05,-0.1,-0.1,29,38,76.3,566,96,11,15,73.3,13,17,76.5,4,5,80.0,0.1,-0.2,2,1,0,0,35,3,1,0,1,3,0,2,2,0,0,0,0,2,1.40,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,1,0,49,1,4,24,22,3,49,1,0,0.0,1,100.0,24,94,33,1,0,2,1,32,65,71.7,65,0,0,,0,0.50,0,3,-3,-2.09,-2.09,1.0,2.2,-1.2,-0.86,-0.25,0,1,1,1,0,0,0,8,0,3,0.0,3
40,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,24-324,1998,2,2,164,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,10,4,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,Matches,2023,3,2,66.7,1.65,1.10,0.00,0.00,18.8,0,0.04,-0.1,-0.1,79,117,67.5,1462,690,31,33,93.9,34,46,73.9,10,32,31.3,0.1,-0.1,3,10,2,1,92,24,7,1,4,11,13,4,0,3,0,1,1,8,4.39,5,1,1,1,0,0,1,0.55,1,0,0,0,0,0,3,2,3,0,0,1,3,33.3,2,1,0,1,1,4,7,1,136,8,45,52,41,3,136,5,3,60.0,1,20.0,55,228,135,3,2,3,0,75,82,91.1,82,1,0,,0,2.00,4,2,+2,+1.10,+1.10,4.2,1.8,+2.4,+1.34,+5.57,0,0,2,0,0,0,0,15,0,0,,3
41,Mohamed Ali Cho,fr FRA,FW,Real Sociedad,es La Liga,19-220,2004,3,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,2023,1,0,0.0,1.96,0.00,0.00,,16.2,0,0.09,-0.1,-0.1,8,12,66.7,88,27,4,5,80.0,3,4,75.0,0,1,0.0,0.0,0.0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0,0,24,0,0,10,14,1,24,5,1,20.0,3,60.0,13,142,93,4,1,2,1,12,15,17.0,,0,3,15,0,1.00,0,1,-1,-1.96,-2.36,1.0,0.7,+0.3,+0.54,+0.63,0,0,1,0,0,0,0,2,2,3,40.0,3
42,Nabil Alioui,fr FRA,FW,Le Havre,fr Ligue 1,24-190,1999,2,2,125,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.6,1,4,7,0.00,0.00,0.00,0.00,0.00,0.09,0.32,0.40,0.09,0.40,Matches,2023,2,1,50.0,1.44,0.72,0.00,0.00,13.0,0,0.06,-0.1,-0.1,22,36,61.1,411,114,13,16,81.3,5,11,45.5,4,6,66.7,0.3,-0.4,2,3,0,0,25,9,2,0,0,4,0,2,2,0,0,2,1,4,2.88,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,50,0,2,25,23,6,50,6,2,33.3,4,66.7,26,131,33,0,1,1,0,29,63,69.4,63,0,0,,0,0.50,2,4,-2,-1.44,-3.08,1.5,1.8,-0.3,-0.22,+0.05,0,1,1,0,0,0,0,3,3,3,50.0,3
43,Alisson,br BRA,GK,Liverpool,eng Premier League,30-329,1992,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,61,76,80.3,1401,886,8,8,100.0,45,45,100.0,8,22,36.4,0.0,0.0,0,0,0,0,63,13,4,0,0,0,0,0,0,0,0,0,0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,82,56,81,1,0,0,82,0,0,,0,,56,227,142,0,0,1,0,48,90,100.0,90,2,0,,0,2.00,4,2,+2,+1.00,,4.3,2.6,+1.7,+0.84,,0,1,0,0,0,0,0,1,0,0,,3
44,Jim Allevinah,ga GAB,MF,Clermont Foot,fr Ligue 1,28-181,1995,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,7,10,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.08,0.02,0.08,Matches,2023,1,0,0.0,0.62,0.00,0.00,,12.1,0,0.03,0.0,0.0,43,60,71.7,666,173,21,26,80.8,16,22,72.7,2,4,50.0,0.2,-0.1,3,5,1,0,60,0,0,1,0,4,0,0,0,0,0,0,4,3,1.85,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,1,1,1,2,2,100.0,0,2,1,1,1,4,0,0,78,2,12,41,29,6,78,9,4,44.4,3,33.3,57,423,243,2,4,7,3,59,73,81.1,73,0,0,,0,0.00,2,4,-2,-1.23,+4.06,1.2,2.1,-0.9,-0.57,+3.94,0,1,2,0,0,0,0,8,1,2,33.3,3
45,Domingos Andre Ribeiro Almeida,pt POR,FW,Valencia,es La Liga,23-089,2000,2,2,116,1.3,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,2,4,0,0.00,0.78,0.78,0.00,0.78,0.00,0.25,0.25,0.00,0.25,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,34,67.6,339,115,12,14,85.7,8,10,80.0,2,4,50.0,0.2,+0.7,2,3,1,0,33,1,0,0,1,1,1,0,0,0,0,0,4,4,3.13,4,0,0,0,0,0,1,0.78,1,0,0,0,0,0,4,2,2,1,1,3,6,50.0,3,3,0,3,1,5,2,0,50,3,11,23,16,2,50,5,2,40.0,3,60.0,33,184,87,4,1,0,6,36,58,64.4,58,0,0,,0,3.00,1,0,+1,+0.78,-0.63,1.3,0.7,+0.6,+0.48,-0.63,0,2,3,0,0,0,0,8,0,2,0.0,3
46,Miguel Almiron,py PAR,FW,Newcastle Utd,eng Premier League,29-198,1994,2,2,170,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,11,5,17,0.00,0.00,0.00,0.00,0.00,0.06,0.21,0.27,0.06,0.27,Matches,2023,3,1,33.3,1.59,0.53,0.00,0.00,20.8,0,0.04,-0.1,-0.1,54,61,88.5,770,130,36,40,90.0,16,17,94.1,2,2,100.0,0.1,-0.4,4,3,2,0,60,0,0,0,0,0,0,0,0,0,0,1,1,6,3.18,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,1,0,1,2,5,40.0,3,3,0,3,1,3,0,0,78,0,10,31,37,7,78,3,0,0.0,2,66.7,66,438,231,1,3,3,4,66,85,94.4,85,0,0,,0,1.50,4,2,+2,+1.06,-7.94,3.1,2.2,+0.8,+0.44,+0.13,0,0,1,1,0,0,0,5,0,1,0.0,3
47,Pontus Almqvist,se SWE,"FW,MF",Lecce,it Serie A,24-048,1999,1,1,90,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,7,3,13,1.00,0.00,1.00,1.00,1.00,0.12,0.00,0.12,0.12,0.12,Matches,2023,3,2,66.7,3.00,2.00,0.33,0.50,24.0,0,0.04,+0.9,+0.9,33,39,84.6,488,98,21,24,87.5,7,10,70.0,4,4,100.0,0.1,0.0,0,0,2,0,38,1,0,0,0,3,1,0,0,0,0,0,0,5,5.00,5,0,0,0,0,0,2,2.00,2,0,0,0,0,0,2,1,0,2,0,0,1,0.0,1,0,0,0,1,3,1,0,54,1,2,23,29,2,54,11,7,63.6,3,27.3,38,286,152,3,2,1,3,47,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,1.4,1.6,-0.1,-0.14,,0,1,2,1,0,0,0,3,0,1,0.0,3
48,Edson Alvarez,mx MEX,MF,West Ham,eng Premier League,25-307,1997,2,1,93,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,19,52.6,140,71,4,7,57.1,3,6,50.0,1,4,25.0,0.0,0.0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,1,3,1,2,3,4,8,0,35,14,27,6,3,0,35,1,1,100.0,0,0.0,10,61,24,0,0,0,0,8,47,34.4,83,0,1,10,0,3.00,4,1,+3,+2.90,+2.39,3.4,1.2,+2.2,+2.10,+2.88,0,3,0,0,0,0,0,5,3,2,60.0,3
49,Gaston Alvarez,uy URU,DF,Getafe,es La Liga,23-156,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,2023,1,1,100.0,0.50,0.50,0.00,0.00,19.8,0,0.02,0.0,0.0,40,58,69.0,788,395,15,15,100.0,14,19,73.7,8,16,50.0,0.1,-0.1,1,7,2,2,48,10,0,0,0,6,9,0,0,0,0,0,3,4,2.00,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,3,0,1,2,3,66.7,1,2,1,1,2,6,5,0,78,9,24,34,21,1,78,3,1,33.3,2,66.7,39,169,80,0,0,3,2,37,90,100.0,90,2,0,,0,0.50,0,3,-3,-1.50,,1.3,2.9,-1.6,-0.79,,0,3,2,0,0,0,0,10,0,1,0.0,3
50,Julian Alvarez,ar ARG,MF,Manchester City,eng Premier League,23-208,2000,2,2,180,2.0,1,1,2,1,0,0,1,0,0.5,0.5,0.4,0.9,5,6,11,0.50,0.50,1.00,0.50,1.00,0.23,0.20,0.43,0.23,0.43,Matches,2023,4,2,50.0,2.00,1.00,0.25,0.50,14.6,0,0.11,+0.5,+0.5,60,75,80.0,773,196,40,45,88.9,12,18,66.7,3,6,50.0,0.4,+0.6,8,0,3,0,67,8,4,3,0,8,2,2,0,2,0,0,0,10,5.00,6,3,1,0,0,0,1,0.50,1,0,0,0,0,0,2,2,1,0,1,0,2,0.0,2,2,0,2,0,2,0,0,93,0,7,41,45,7,93,3,2,66.7,1,33.3,50,234,112,3,2,5,1,72,90,100.0,90,2,0,,0,3.00,4,0,+4,+2.00,,2.9,0.6,+2.3,+1.17,,0,4,2,0,0,0,0,5,1,3,25.0,3
51,Amath,sn SEN,"FW,MF",Mallorca,es La Liga,27-042,1996,3,2,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,12,19,63.2,143,22,8,12,66.7,3,4,75.0,0,0,,0.0,0.0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,2,2,1.46,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,3,2,1,2,0,0,0,,0,0,0,0,2,5,1,0,40,0,8,23,10,2,40,6,0,0.0,5,83.3,21,162,100,3,1,6,1,19,41,45.6,52,0,1,19,0,0.33,1,1,0,0.00,+1.22,2.1,1.2,+0.8,+0.61,+0.91,0,2,2,2,1,0,0,4,1,1,50.0,3
52,Zeki Amdouni,ch SUI,FW,Burnley,eng Premier League,22-266,2000,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,2023,1,1,100.0,1.50,1.50,0.00,0.00,14.9,0,0.03,0.0,0.0,10,11,90.9,142,48,6,7,85.7,1,1,100.0,2,2,100.0,0.0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1.50,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,23,1,3,9,11,3,23,4,2,50.0,2,50.0,11,63,17,0,1,3,1,15,60,66.7,60,0,0,,0,0.00,0,2,-2,-3.00,0.00,0.3,1.0,-0.7,-1.05,+1.72,0,0,2,0,0,0,0,4,1,2,33.3,3
53,Bruno Amione,ar ARG,MF,Hellas Verona,it Serie A,21-236,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,2,100.0,35,9,1,1,100.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,5,0,3,2,0,0,5,0,0,,0,,2,6,1,0,0,1,0,2,2,1.1,,0,1,2,1,3.00,0,0,0,0.00,-1.01,0.1,0.0,+0.1,+2.32,+2.86,0,1,0,0,0,0,0,0,0,0,,3
54,Nadiem Amiri,de GER,FW,Leverkusen,de Bundesliga,26-304,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,5,60.0,35,12,0,0,,2,3,66.7,0,0,,0.0,0.0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,5,0,1,0,4,0,5,0,0,,0,,3,30,10,0,0,0,0,3,1,0.6,,0,1,1,1,3.00,0,0,0,0.00,-2.01,0.0,0.0,0.0,-0.09,-0.88,0,0,0,0,0,0,0,1,0,0,,3
